IP Source,PERMIT,PERMIT TCP,PERMIT UDP,DENY,Nb Port Dest,Nb Port Src,Port Dest Well-Known,Port Dest Registered,Port Dest Dynamic/Private
104.2.85.124,5,0,0,0,1,5,0,5,0
104.200.151.107,3,0,0,0,2,3,0,2,1
104.205.55.52,1,0,0,0,1,1,0,1,0
104.207.154.144,3,0,0,0,1,3,0,3,0
104.212.59.253,1,0,0,0,1,1,0,1,0
104.212.59.254,1,0,0,0,1,1,0,1,0
104.219.239.234,0,0,0,1,1,1,0,1,0
104.225.170.227,1,0,0,0,1,1,0,1,0
104.234.18.195,1,0,0,0,1,1,0,1,0
104.234.189.133,5,0,0,0,1,5,0,0,5
104.234.2.1,1,0,0,0,1,1,0,0,1
104.234.204.32,1,0,0,0,1,1,0,0,1
104.236.128.10,0,0,0,2,2,2,0,2,0
104.236.128.13,0,0,0,2,2,2,0,0,2
104.236.128.22,0,0,0,1,1,1,0,1,0
104.236.128.26,0,0,0,4,4,4,0,1,3
104.236.128.30,0,0,0,2,2,2,0,1,1
104.236.128.33,0,0,0,4,4,4,0,2,2
104.236.128.34,0,0,0,4,4,4,0,2,2
104.236.128.35,0,0,0,2,2,2,0,2,0
104.236.128.39,0,0,0,1,1,1,0,1,0
104.236.128.46,0,0,0,2,2,2,0,1,1
104.236.128.7,0,0,0,4,4,4,0,2,2
104.236.174.101,0,0,0,1,1,1,0,0,1
104.236.194.175,4,0,0,0,1,1,0,4,0
104.236.29.162,0,0,0,2,2,2,0,1,1
104.236.9.227,2,0,0,0,1,1,0,2,0
104.237.135.109,0,0,0,1,1,1,0,1,0
104.237.145.140,2,0,0,0,1,2,0,2,0
104.237.156.209,2,0,0,3,4,4,0,3,2
104.239.52.106,4,0,0,0,1,4,0,4,0
104.243.43.65,2,0,0,0,1,2,0,0,2
104.243.44.44,1,0,0,0,1,1,0,0,1
104.244.74.10,52,0,0,0,1,26,0,52,0
104.248.129.104,0,0,0,1,1,1,0,0,1
104.248.136.93,8,0,0,0,1,1,0,8,0
104.248.155.47,0,0,0,1,1,1,0,1,0
104.248.191.85,0,0,0,1,1,1,0,1,0
104.248.203.115,12,0,0,0,2,12,0,11,1
104.248.203.191,0,0,0,12,3,4,0,6,6
104.248.204.195,0,0,0,12,4,4,0,12,0
104.248.206.104,12,0,0,0,2,12,0,11,1
104.248.223.167,0,0,0,1,1,1,0,0,1
104.248.229.49,3,0,0,2,3,5,0,0,5
104.248.79.145,0,0,0,1,1,1,0,0,1
104.28.103.14,6,0,0,0,1,6,0,6,0
104.28.103.15,6,0,0,0,1,6,0,6,0
104.28.103.16,11,0,0,0,1,11,0,11,0
104.28.103.17,14,0,0,0,1,14,0,14,0
104.28.103.18,26,0,0,0,1,26,0,26,0
104.28.103.19,16,0,0,0,1,16,0,16,0
104.28.103.20,6,0,0,0,1,6,0,6,0
104.28.103.21,27,0,0,0,1,27,0,27,0
104.28.103.22,7,0,0,0,1,7,0,7,0
104.28.103.23,6,0,0,0,1,6,0,6,0
104.28.103.24,4,0,0,0,1,4,0,4,0
104.28.103.72,1,0,0,0,1,1,0,1,0
104.28.104.72,1,0,0,0,1,1,0,1,0
104.28.106.198,4,0,0,0,1,4,0,4,0
104.28.107.18,1,0,0,0,1,1,0,1,0
104.28.107.20,2,0,0,0,1,2,0,2,0
104.28.107.24,1,0,0,0,1,1,0,1,0
104.28.110.101,3,0,0,0,1,3,0,3,0
104.28.110.102,1,0,0,0,1,1,0,1,0
104.28.110.103,2,0,0,0,1,2,0,2,0
104.28.110.104,6,0,0,0,1,6,0,6,0
104.28.110.105,8,0,0,0,1,8,0,8,0
104.28.110.106,3,0,0,0,1,3,0,3,0
104.28.110.107,1,0,0,0,1,1,0,1,0
104.28.110.110,3,0,0,0,1,3,0,3,0
104.28.110.81,1,0,0,0,1,1,0,1,0
104.28.110.85,2,0,0,0,1,2,0,2,0
104.28.110.87,3,0,0,0,1,3,0,3,0
104.28.110.88,1,0,0,0,1,1,0,1,0
104.28.110.91,1,0,0,0,1,1,0,1,0
104.28.110.92,6,0,0,0,1,6,0,6,0
104.28.110.93,4,0,0,0,1,4,0,4,0
104.28.110.94,1,0,0,0,1,1,0,1,0
104.28.110.95,2,0,0,0,1,2,0,2,0
104.28.110.96,1,0,0,0,1,1,0,1,0
104.28.110.99,1,0,0,0,1,1,0,1,0
104.28.111.126,3,0,0,0,1,3,0,3,0
104.28.111.131,51,0,0,0,1,51,0,51,0
104.28.111.132,12,0,0,0,1,12,0,12,0
104.28.111.133,20,0,0,0,1,20,0,20,0
104.28.111.134,22,0,0,0,1,22,0,22,0
104.28.111.135,67,0,0,0,1,67,0,67,0
104.28.111.136,29,0,0,0,1,29,0,29,0
104.28.111.137,40,0,0,0,1,40,0,40,0
104.28.111.138,20,0,0,0,1,20,0,20,0
104.28.111.139,12,0,0,0,1,12,0,12,0
104.28.111.140,252,0,0,0,1,252,0,252,0
104.28.111.141,185,0,0,0,1,185,0,185,0
104.28.111.142,214,0,0,0,1,214,0,214,0
104.28.111.143,117,0,0,0,1,117,0,117,0
104.28.111.144,171,0,0,0,1,171,0,171,0
104.28.111.145,212,0,0,0,1,212,0,212,0
104.28.111.146,343,0,0,0,1,339,0,343,0
104.28.111.147,142,0,0,0,1,141,0,142,0
104.28.111.148,157,0,0,0,1,156,0,157,0
104.28.111.171,22,0,0,0,1,22,0,22,0
104.28.111.172,28,0,0,0,1,28,0,28,0
104.28.111.173,45,0,0,0,1,45,0,45,0
104.28.111.36,1,0,0,0,1,1,0,1,0
104.28.111.37,2,0,0,0,1,2,0,2,0
104.28.114.33,1,0,0,0,1,1,0,1,0
104.28.116.100,4,0,0,0,1,4,0,4,0
104.28.116.102,19,0,0,0,1,19,0,19,0
104.28.116.104,5,0,0,0,1,5,0,5,0
104.28.116.105,17,0,0,0,1,17,0,17,0
104.28.116.106,53,0,0,0,1,53,0,53,0
104.28.116.107,53,0,0,0,1,53,0,53,0
104.28.116.109,5,0,0,0,1,5,0,5,0
104.28.116.134,5,0,0,0,1,5,0,5,0
104.28.116.18,3,0,0,0,1,3,0,3,0
104.28.116.183,1,0,0,0,1,1,0,1,0
104.28.116.184,1,0,0,0,1,1,0,1,0
104.28.116.185,1,0,0,0,1,1,0,1,0
104.28.116.187,5,0,0,0,1,5,0,5,0
104.28.116.190,2,0,0,0,1,2,0,2,0
104.28.116.22,3,0,0,0,1,3,0,3,0
104.28.116.26,11,0,0,0,1,10,0,11,0
104.28.116.27,3,0,0,0,1,3,0,3,0
104.28.116.84,12,0,0,0,1,12,0,12,0
104.28.116.85,6,0,0,0,1,6,0,6,0
104.28.116.86,25,0,0,0,1,25,0,25,0
104.28.116.87,5,0,0,0,1,5,0,5,0
104.28.116.88,10,0,0,0,1,10,0,10,0
104.28.116.89,25,0,0,0,1,25,0,25,0
104.28.116.90,15,0,0,0,1,15,0,15,0
104.28.116.91,3,0,0,0,1,3,0,3,0
104.28.116.92,15,0,0,0,1,15,0,15,0
104.28.116.93,29,0,0,0,1,29,0,29,0
104.28.116.94,8,0,0,0,1,8,0,8,0
104.28.116.95,29,0,0,0,1,29,0,29,0
104.28.116.96,16,0,0,0,1,16,0,16,0
104.28.116.97,23,0,0,0,1,23,0,23,0
104.28.116.98,19,0,0,0,1,19,0,19,0
104.28.116.99,18,0,0,0,1,18,0,18,0
104.28.119.135,1,0,0,0,1,1,0,1,0
104.28.119.141,4,0,0,0,1,4,0,4,0
104.28.119.142,1,0,0,0,1,1,0,1,0
104.28.119.143,2,0,0,0,1,2,0,2,0
104.28.119.159,4,0,0,0,1,4,0,4,0
104.28.119.74,3,0,0,0,1,3,0,3,0
104.28.122.133,4,0,0,0,1,4,0,4,0
104.28.122.162,4,0,0,0,1,4,0,4,0
104.28.122.164,1,0,0,0,1,1,0,1,0
104.28.123.101,56,0,0,0,1,56,0,56,0
104.28.123.102,42,0,0,0,1,42,0,42,0
104.28.123.104,18,0,0,0,1,18,0,18,0
104.28.123.106,28,0,0,0,1,28,0,28,0
104.28.123.109,26,0,0,0,1,26,0,26,0
104.28.123.111,24,0,0,0,1,24,0,24,0
104.28.123.112,26,0,0,0,1,26,0,26,0
104.28.123.113,26,0,0,0,1,26,0,26,0
104.28.123.134,7,0,0,0,1,7,0,7,0
104.28.123.135,8,0,0,0,1,8,0,8,0
104.28.123.136,12,0,0,0,1,12,0,12,0
104.28.123.137,6,0,0,0,1,6,0,6,0
104.28.123.138,9,0,0,0,1,9,0,9,0
104.28.123.139,21,0,0,0,1,21,0,21,0
104.28.123.141,12,0,0,0,1,12,0,12,0
104.28.123.160,15,0,0,0,1,15,0,15,0
104.28.123.205,5,0,0,0,1,5,0,5,0
104.28.123.206,7,0,0,0,1,7,0,7,0
104.28.123.211,9,0,0,0,1,9,0,9,0
104.28.123.27,4,0,0,0,1,4,0,4,0
104.28.123.44,12,0,0,0,1,12,0,12,0
104.28.123.87,32,0,0,0,1,32,0,32,0
104.28.123.88,35,0,0,0,1,35,0,35,0
104.28.123.91,23,0,0,0,1,23,0,23,0
104.28.123.93,53,0,0,0,1,53,0,53,0
104.28.123.94,29,0,0,0,1,29,0,29,0
104.28.123.96,30,0,0,0,1,30,0,30,0
104.28.123.97,56,0,0,0,1,56,0,56,0
104.28.123.98,47,0,0,0,1,47,0,47,0
104.28.123.99,22,0,0,0,1,22,0,22,0
104.28.124.100,45,0,0,0,1,45,0,45,0
104.28.124.101,31,0,0,0,1,31,0,31,0
104.28.124.104,51,0,0,0,1,51,0,51,0
104.28.124.105,53,0,0,0,1,53,0,53,0
104.28.124.106,41,0,0,0,1,41,0,41,0
104.28.124.107,64,0,0,0,1,64,0,64,0
104.28.124.108,58,0,0,0,1,58,0,58,0
104.28.124.133,4,0,0,0,1,4,0,4,0
104.28.124.134,16,0,0,0,1,16,0,16,0
104.28.124.135,3,0,0,0,1,3,0,3,0
104.28.124.136,8,0,0,0,1,8,0,8,0
104.28.124.139,21,0,0,0,1,21,0,21,0
104.28.124.140,16,0,0,0,1,16,0,16,0
104.28.124.172,6,0,0,0,1,6,0,6,0
104.28.124.180,7,0,0,0,1,7,0,7,0
104.28.124.182,1,0,0,0,1,1,0,1,0
104.28.124.205,9,0,0,0,1,9,0,9,0
104.28.124.206,6,0,0,0,1,6,0,6,0
104.28.124.207,3,0,0,0,1,3,0,3,0
104.28.124.208,9,0,0,0,1,9,0,9,0
104.28.124.209,4,0,0,0,1,4,0,4,0
104.28.124.211,8,0,0,0,1,8,0,8,0
104.28.124.27,5,0,0,0,1,5,0,5,0
104.28.124.86,12,0,0,0,1,12,0,12,0
104.28.124.87,86,0,0,0,1,86,0,86,0
104.28.124.90,40,0,0,0,1,40,0,40,0
104.28.124.96,26,0,0,0,1,26,0,26,0
104.28.124.97,22,0,0,0,1,22,0,22,0
104.28.124.98,28,0,0,0,1,28,0,28,0
104.28.124.99,35,0,0,0,1,35,0,35,0
104.28.125.4,4,0,0,0,1,4,0,4,0
104.28.126.103,6,0,0,0,1,6,0,6,0
104.28.129.11,4,0,0,0,1,4,0,4,0
104.28.130.186,1,0,0,0,1,1,0,1,0
104.28.130.187,1,0,0,0,1,1,0,1,0
104.28.130.189,3,0,0,0,1,3,0,3,0
104.28.130.190,3,0,0,0,1,3,0,3,0
104.28.130.77,1,0,0,0,1,1,0,1,0
104.28.131.189,1,0,0,0,1,1,0,1,0
104.28.132.113,6,0,0,0,1,6,0,6,0
104.28.132.122,6,0,0,0,1,6,0,6,0
104.28.132.123,1,0,0,0,1,1,0,1,0
104.28.132.124,7,0,0,0,1,7,0,7,0
104.28.132.125,10,0,0,0,1,10,0,10,0
104.28.132.126,4,0,0,0,1,4,0,4,0
104.28.132.127,14,0,0,0,1,14,0,14,0
104.28.132.128,4,0,0,0,1,4,0,4,0
104.28.132.132,7,0,0,0,1,7,0,7,0
104.28.132.133,9,0,0,0,1,9,0,9,0
104.28.132.134,19,0,0,0,1,19,0,19,0
104.28.132.135,4,0,0,0,1,4,0,4,0
104.28.132.141,8,0,0,0,1,8,0,8,0
104.28.132.143,4,0,0,0,1,4,0,4,0
104.28.132.144,11,0,0,0,1,11,0,11,0
104.28.132.145,10,0,0,0,1,10,0,10,0
104.28.132.146,6,0,0,0,1,6,0,6,0
104.28.132.147,19,0,0,0,1,19,0,19,0
104.28.132.148,10,0,0,0,1,10,0,10,0
104.28.132.149,5,0,0,0,1,5,0,5,0
104.28.132.150,6,0,0,0,1,6,0,6,0
104.28.132.18,8,0,0,0,1,8,0,8,0
104.28.132.19,4,0,0,0,1,4,0,4,0
104.28.133.20,1,0,0,0,1,1,0,1,0
104.28.133.23,2,0,0,0,1,2,0,2,0
104.28.133.24,1,0,0,0,1,1,0,1,0
104.28.133.75,3,0,0,0,1,3,0,3,0
104.28.135.81,3,0,0,0,1,3,0,3,0
104.28.14.183,1,0,0,0,1,1,0,1,0
104.28.14.187,1,0,0,0,1,1,0,1,0
104.28.14.240,1,0,0,0,1,1,0,1,0
104.28.14.242,1,0,0,0,1,1,0,1,0
104.28.14.96,1,0,0,0,1,1,0,1,0
104.28.14.97,1,0,0,0,1,1,0,1,0
104.28.157.21,20,0,0,0,1,10,0,20,0
104.28.157.25,2,0,0,0,1,1,0,2,0
104.28.16.15,1,0,0,0,1,1,0,1,0
104.28.16.8,1,0,0,0,1,1,0,1,0
104.28.201.73,4,0,0,0,1,2,0,4,0
104.28.202.46,7,0,0,0,2,7,0,6,1
104.28.214.74,10,0,0,0,1,10,0,10,0
104.28.233.73,54,0,0,0,1,27,0,54,0
104.28.234.46,11,0,0,0,1,11,0,11,0
104.28.238.182,24,0,0,0,1,12,0,24,0
104.28.238.58,1,0,0,0,1,1,0,1,0
104.28.30.147,1,0,0,0,1,1,0,1,0
104.28.30.27,3,0,0,0,1,3,0,3,0
104.28.30.30,5,0,0,0,1,5,0,5,0
104.28.30.78,10,0,0,0,1,10,0,10,0
104.28.30.79,3,0,0,0,1,3,0,3,0
104.28.32.101,12,0,0,0,1,12,0,12,0
104.28.32.102,10,0,0,0,1,10,0,10,0
104.28.32.103,7,0,0,0,1,7,0,7,0
104.28.32.104,2,0,0,0,1,2,0,2,0
104.28.32.105,5,0,0,0,1,5,0,5,0
104.28.32.108,12,0,0,0,1,12,0,12,0
104.28.32.109,4,0,0,0,1,4,0,4,0
104.28.32.133,7,0,0,0,1,7,0,7,0
104.28.32.222,1,0,0,0,1,1,0,1,0
104.28.32.57,3,0,0,0,1,3,0,3,0
104.28.32.93,6,0,0,0,1,6,0,6,0
104.28.32.94,2,0,0,0,1,2,0,2,0
104.28.32.98,4,0,0,0,1,4,0,4,0
104.28.32.99,8,0,0,0,1,8,0,8,0
104.28.33.125,1,0,0,0,1,1,0,1,0
104.28.39.128,42,0,0,0,1,42,0,42,0
104.28.39.129,31,0,0,0,1,31,0,31,0
104.28.39.130,19,0,0,0,1,19,0,19,0
104.28.39.131,40,0,0,0,1,40,0,40,0
104.28.39.132,32,0,0,0,1,32,0,32,0
104.28.39.133,40,0,0,0,1,40,0,40,0
104.28.39.134,49,0,0,0,1,49,0,49,0
104.28.39.141,17,0,0,0,1,17,0,17,0
104.28.39.142,8,0,0,0,1,8,0,8,0
104.28.39.143,7,0,0,0,1,7,0,7,0
104.28.39.144,8,0,0,0,1,8,0,8,0
104.28.39.145,10,0,0,0,1,10,0,10,0
104.28.39.146,7,0,0,0,1,7,0,7,0
104.28.39.154,4,0,0,0,1,4,0,4,0
104.28.39.160,6,0,0,0,1,6,0,6,0
104.28.39.161,4,0,0,0,1,4,0,4,0
104.28.39.162,7,0,0,0,1,7,0,7,0
104.28.39.163,1,0,0,0,1,1,0,1,0
104.28.39.165,1,0,0,0,1,1,0,1,0
104.28.39.74,1,0,0,0,1,1,0,1,0
104.28.39.76,3,0,0,0,1,3,0,3,0
104.28.40.13,1,0,0,0,1,1,0,1,0
104.28.40.140,4,0,0,0,1,4,0,4,0
104.28.40.17,4,0,0,0,1,4,0,4,0
104.28.40.18,4,0,0,0,1,4,0,4,0
104.28.40.20,1,0,0,0,1,1,0,1,0
104.28.42.135,4,0,0,0,1,4,0,4,0
104.28.42.14,26,0,0,0,1,26,0,26,0
104.28.42.15,58,0,0,0,1,58,0,58,0
104.28.42.16,29,0,0,0,1,29,0,29,0
104.28.42.17,20,0,0,0,1,20,0,20,0
104.28.42.18,12,0,0,0,1,12,0,12,0
104.28.42.19,35,0,0,0,1,35,0,35,0
104.28.42.20,13,0,0,0,1,13,0,13,0
104.28.42.21,16,0,0,0,1,16,0,16,0
104.28.42.22,42,0,0,0,1,42,0,42,0
104.28.42.23,28,0,0,0,1,28,0,28,0
104.28.42.24,19,0,0,0,1,19,0,19,0
104.28.42.25,49,0,0,0,2,49,0,48,1
104.28.42.26,52,0,0,0,2,52,0,51,1
104.28.42.27,10,0,0,0,1,10,0,10,0
104.28.42.28,12,0,0,0,1,12,0,12,0
104.28.42.35,4,0,0,0,1,4,0,4,0
104.28.42.99,1,0,0,0,1,1,0,1,0
104.28.45.4,6,0,0,0,1,6,0,6,0
104.28.48.168,12,0,0,0,1,12,0,12,0
104.28.48.169,10,0,0,0,1,10,0,10,0
104.28.48.170,8,0,0,0,1,8,0,8,0
104.28.48.213,33,0,0,0,1,33,0,33,0
104.28.48.214,75,0,0,0,1,75,0,75,0
104.28.48.215,35,0,0,0,1,35,0,35,0
104.28.50.15,1,0,0,0,1,1,0,1,0
104.28.50.16,7,0,0,0,1,7,0,7,0
104.28.50.160,1,0,0,0,1,1,0,1,0
104.28.50.163,15,0,0,0,1,14,0,15,0
104.28.50.164,4,0,0,0,1,4,0,4,0
104.28.50.165,5,0,0,0,1,5,0,5,0
104.28.50.166,13,0,0,0,1,13,0,13,0
104.28.50.168,12,0,0,0,1,12,0,12,0
104.28.50.17,10,0,0,0,1,10,0,10,0
104.28.50.18,2,0,0,0,1,2,0,2,0
104.28.50.19,5,0,0,0,1,5,0,5,0
104.28.50.20,10,0,0,0,1,10,0,10,0
104.28.50.22,6,0,0,0,1,6,0,6,0
104.28.50.80,1,0,0,0,1,1,0,1,0
104.28.54.12,3,0,0,0,1,3,0,3,0
104.28.54.13,3,0,0,0,1,3,0,3,0
104.28.54.14,1,0,0,0,1,1,0,1,0
104.28.54.15,1,0,0,0,1,1,0,1,0
104.28.54.16,3,0,0,0,1,3,0,3,0
104.28.54.17,3,0,0,0,1,3,0,3,0
104.28.54.18,1,0,0,0,1,1,0,1,0
104.28.55.226,52,0,0,0,1,52,0,52,0
104.28.55.227,46,0,0,0,1,46,0,46,0
104.28.55.228,41,0,0,0,1,41,0,41,0
104.28.55.229,39,0,0,0,1,39,0,39,0
104.28.55.230,35,0,0,0,1,35,0,35,0
104.28.55.231,59,0,0,0,1,59,0,59,0
104.28.55.232,36,0,0,0,1,36,0,36,0
104.28.55.233,58,0,0,0,1,58,0,58,0
104.28.55.234,55,0,0,0,1,55,0,55,0
104.28.55.235,27,0,0,0,1,27,0,27,0
104.28.56.13,28,0,0,0,1,28,0,28,0
104.28.56.14,1,0,0,0,1,1,0,1,0
104.28.57.239,19,0,0,0,1,19,0,19,0
104.28.57.240,10,0,0,0,1,10,0,10,0
104.28.57.241,19,0,0,0,1,19,0,19,0
104.28.57.242,27,0,0,0,1,27,0,27,0
104.28.57.243,27,0,0,0,1,27,0,27,0
104.28.57.244,15,0,0,0,1,15,0,15,0
104.28.57.245,24,0,0,0,1,24,0,24,0
104.28.57.246,17,0,0,0,1,17,0,17,0
104.28.57.247,4,0,0,0,1,4,0,4,0
104.28.57.249,10,0,0,0,1,10,0,10,0
104.28.57.250,7,0,0,0,1,7,0,7,0
104.28.57.251,10,0,0,0,1,10,0,10,0
104.28.57.252,19,0,0,0,1,19,0,19,0
104.28.57.253,20,0,0,0,1,20,0,20,0
104.28.57.254,5,0,0,0,1,5,0,5,0
104.28.58.0,21,0,0,0,1,21,0,21,0
104.28.58.1,20,0,0,0,1,20,0,20,0
104.28.58.2,14,0,0,0,1,14,0,14,0
104.28.58.3,13,0,0,0,1,13,0,13,0
104.28.58.4,10,0,0,0,1,10,0,10,0
104.28.60.227,4,0,0,0,1,4,0,4,0
104.28.60.76,1,0,0,0,1,1,0,1,0
104.28.63.107,6,0,0,0,1,6,0,6,0
104.28.68.166,9,0,0,0,1,9,0,9,0
104.28.71.116,12,0,0,0,1,12,0,12,0
104.28.71.117,1,0,0,0,1,1,0,1,0
104.28.71.163,4,0,0,0,1,4,0,4,0
104.28.71.164,3,0,0,0,1,3,0,3,0
104.28.71.171,4,0,0,0,1,4,0,4,0
104.28.72.32,24,0,0,0,1,24,0,24,0
104.28.76.235,1,0,0,0,1,1,0,1,0
104.28.76.236,1,0,0,0,1,1,0,1,0
104.28.76.238,5,0,0,0,1,5,0,5,0
104.28.76.89,1,0,0,0,1,1,0,1,0
104.28.76.91,1,0,0,0,1,1,0,1,0
104.28.76.92,5,0,0,0,1,5,0,5,0
104.28.77.144,4,0,0,0,1,4,0,4,0
104.28.77.145,12,0,0,0,1,12,0,12,0
104.28.77.146,17,0,0,0,1,17,0,17,0
104.28.77.147,7,0,0,0,1,7,0,7,0
104.28.77.148,6,0,0,0,1,6,0,6,0
104.28.77.149,13,0,0,0,1,13,0,13,0
104.28.77.150,8,0,0,0,1,8,0,8,0
104.28.77.151,5,0,0,0,1,5,0,5,0
104.28.77.152,7,0,0,0,1,7,0,7,0
104.28.77.153,1,0,0,0,1,1,0,1,0
104.28.77.165,6,0,0,0,1,6,0,6,0
104.28.77.166,25,0,0,0,1,24,0,25,0
104.28.77.168,6,0,0,0,1,6,0,6,0
104.28.77.169,4,0,0,0,1,4,0,4,0
104.28.77.171,17,0,0,0,1,17,0,17,0
104.28.77.172,5,0,0,0,1,5,0,5,0
104.28.77.174,16,0,0,0,1,16,0,16,0
104.28.77.176,14,0,0,0,1,14,0,14,0
104.28.77.177,4,0,0,0,1,4,0,4,0
104.28.77.178,7,0,0,0,1,7,0,7,0
104.28.77.179,6,0,0,0,1,6,0,6,0
104.28.77.181,10,0,0,0,1,10,0,10,0
104.28.78.161,2,0,0,0,1,2,0,2,0
104.28.79.146,5,0,0,0,1,5,0,5,0
104.28.79.147,4,0,0,0,1,4,0,4,0
104.28.79.148,5,0,0,0,1,5,0,5,0
104.28.79.150,6,0,0,0,1,6,0,6,0
104.28.79.151,1,0,0,0,1,1,0,1,0
104.28.79.152,2,0,0,0,1,2,0,2,0
104.28.79.154,4,0,0,0,1,4,0,4,0
104.28.79.160,5,0,0,0,1,5,0,5,0
104.28.79.163,4,0,0,0,1,4,0,4,0
104.28.79.164,5,0,0,0,1,5,0,5,0
104.28.79.165,6,0,0,0,1,6,0,6,0
104.28.79.167,11,0,0,0,1,11,0,11,0
104.28.79.168,7,0,0,0,1,7,0,7,0
104.28.79.169,5,0,0,0,1,5,0,5,0
104.28.79.173,7,0,0,0,1,7,0,7,0
104.28.79.174,21,0,0,0,1,21,0,21,0
104.28.79.175,16,0,0,0,1,16,0,16,0
104.28.81.55,1,0,0,0,1,1,0,1,0
104.28.81.70,5,0,0,0,1,5,0,5,0
104.28.83.211,4,0,0,0,1,4,0,4,0
104.28.83.214,4,0,0,0,1,4,0,4,0
104.28.85.108,16,0,0,0,1,16,0,16,0
104.28.85.109,4,0,0,0,1,4,0,4,0
104.28.85.110,228,0,0,0,1,227,0,228,0
104.28.85.111,167,0,0,0,1,167,0,167,0
104.28.85.112,247,0,0,0,1,247,0,247,0
104.28.85.113,111,0,0,0,1,111,0,111,0
104.28.85.114,132,0,0,0,1,132,0,132,0
104.28.85.115,311,0,0,0,1,309,0,311,0
104.28.85.116,175,0,0,0,1,174,0,175,0
104.28.85.117,154,0,0,0,1,154,0,154,0
104.28.85.118,139,0,0,0,1,138,0,139,0
104.28.85.119,271,0,0,0,1,271,0,271,0
104.28.85.120,240,0,0,0,1,240,0,240,0
104.28.85.125,220,0,0,0,1,219,0,220,0
104.28.85.126,135,0,0,0,1,135,0,135,0
104.28.85.127,129,0,0,0,1,129,0,129,0
104.28.85.128,241,0,0,0,1,241,0,241,0
104.28.85.129,248,0,0,0,1,248,0,248,0
104.28.85.130,212,0,0,0,1,211,0,212,0
104.28.85.131,191,0,0,0,1,191,0,191,0
104.28.85.132,183,0,0,0,1,183,0,183,0
104.28.85.133,170,0,0,0,1,170,0,170,0
104.28.85.155,21,0,0,0,1,21,0,21,0
104.28.85.156,9,0,0,0,1,9,0,9,0
104.28.85.157,13,0,0,0,1,13,0,13,0
104.28.85.158,23,0,0,0,1,23,0,23,0
104.28.85.159,18,0,0,0,1,18,0,18,0
104.28.85.160,16,0,0,0,1,16,0,16,0
104.28.85.161,21,0,0,0,1,21,0,21,0
104.28.85.162,14,0,0,0,1,14,0,14,0
104.28.85.163,16,0,0,0,1,16,0,16,0
104.28.85.166,3,0,0,0,1,3,0,3,0
104.28.85.227,6,0,0,0,1,6,0,6,0
104.28.85.228,7,0,0,0,1,7,0,7,0
104.28.85.229,28,0,0,0,1,28,0,28,0
104.28.85.230,82,0,0,0,2,80,0,81,1
104.28.85.231,3,0,0,0,1,3,0,3,0
104.28.85.233,12,0,0,0,1,12,0,12,0
104.28.85.28,3,0,0,0,1,3,0,3,0
104.28.85.34,3,0,0,0,1,3,0,3,0
104.28.85.35,5,0,0,0,1,5,0,5,0
104.28.85.52,3,0,0,0,1,3,0,3,0
104.28.85.53,1,0,0,0,1,1,0,1,0
104.28.85.79,1,0,0,0,1,1,0,1,0
104.28.85.95,45,0,0,0,1,45,0,45,0
104.28.85.96,23,0,0,0,1,23,0,23,0
104.28.86.100,4,0,0,0,1,4,0,4,0
104.28.86.102,5,0,0,0,1,5,0,5,0
104.28.86.104,3,0,0,0,1,3,0,3,0
104.28.86.105,1,0,0,0,1,1,0,1,0
104.28.86.107,1,0,0,0,1,1,0,1,0
104.28.86.108,1,0,0,0,1,1,0,1,0
104.28.86.12,1,0,0,0,1,1,0,1,0
104.28.86.98,3,0,0,0,1,3,0,3,0
104.28.86.99,7,0,0,0,1,7,0,7,0
104.28.88.125,5,0,0,0,1,5,0,5,0
104.28.88.127,5,0,0,0,1,5,0,5,0
104.28.88.131,1,0,0,0,1,1,0,1,0
104.28.88.47,1,0,0,0,1,1,0,1,0
104.28.89.69,6,0,0,0,1,6,0,6,0
104.28.89.71,7,0,0,0,1,7,0,7,0
104.28.89.81,12,0,0,0,1,12,0,12,0
104.28.89.82,1,0,0,0,1,1,0,1,0
104.28.91.144,3,0,0,0,1,3,0,3,0
104.28.91.74,4,0,0,0,1,4,0,4,0
104.28.91.76,12,0,0,0,1,12,0,12,0
104.28.92.104,1,0,0,0,1,1,0,1,0
104.28.92.106,2,0,0,0,1,2,0,2,0
104.28.92.109,2,0,0,0,1,2,0,2,0
104.28.92.126,3,0,0,0,1,3,0,3,0
104.28.92.127,5,0,0,0,1,5,0,5,0
104.28.92.141,7,0,0,0,1,7,0,7,0
104.28.92.168,2,0,0,0,1,2,0,2,0
104.28.92.203,2,0,0,0,1,2,0,2,0
104.28.92.224,67,0,0,0,1,66,0,67,0
104.28.92.237,3,0,0,0,1,3,0,3,0
104.28.92.76,6,0,0,0,1,6,0,6,0
104.28.94.101,6,0,0,0,1,6,0,6,0
104.28.94.102,7,0,0,0,1,7,0,7,0
104.28.94.103,1,0,0,0,1,1,0,1,0
104.28.94.126,7,0,0,0,1,7,0,7,0
104.28.94.138,3,0,0,0,1,3,0,3,0
104.28.94.139,1,0,0,0,1,1,0,1,0
104.28.94.168,13,0,0,0,1,13,0,13,0
104.28.94.7,8,0,0,0,1,8,0,8,0
104.28.96.24,4,0,0,0,1,4,0,4,0
104.28.97.127,8,0,0,0,1,8,0,8,0
104.28.97.128,15,0,0,0,1,15,0,15,0
104.28.97.129,8,0,0,0,1,8,0,8,0
